Euro area,EMU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2846287459102.62,3033359140227.84,3228006299885.21,3424332588321.76,3614372779143.48,3796071203646.90,3996881565074.81,4210487336401.84,4447838499149.22,4761042234573.46,5037218082200.54,5228514926736.78,5485583177566.70,5824360220301.75,6011699361910.12,5966495922933.91,6266529727703.83,6459749732960.57,6661964168795.30,6918088349946.47,7067155916552.61,7103526948980.42,7154441253453.54,7253336802495.42,7425146058175.60,7596665303686.89,7787195385573.77,7985268836325.43,8329714081560.44,8671470027647.19,8982265922541.44,9217942819157.52,9346449473088.51,9285065440229.29,9513608375707.48,9744447651715.28,9910461900945.51,10178900257813.70,10488875830395.80,10800983879044.40,11218184466312.40,11466317785198.50,11575983037919.60,11656868543948.50,11925404336270.20,12126417991940.20,12517727877251.00,12892951216088.30,12947241910572.10,12364449839405.70,12628246500868.20,12841230751209.40,12726671545237.50,12694508316425.10,12872370884483.60,13144436546399.00,13395865024091.00,13736069070552.50,13999843642374.70,14179285520527.20,
Eritrea,ERI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885542139.31,1004689731.19,1217899071.95,1252711243.72,1368697753.03,1476943745.68,1503123796.37,1503326421.08,1456092118.79,1583579320.56,1631172676.15,1587856627.33,1610908106.22,1652380122.40,1636364974.52,1659712990.96,1497342770.52,1555387286.38,1589515447.15,1727482207.93,,,,,,,,,
Spain,ESP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,224627031933.88,251219894398.06,276224911089.43,302732831572.38,318803434953.11,338738643803.33,363283850224.93,379051598739.27,404057709039.93,440047192036.39,458928030182.23,480265767125.41,519406206674.40,559859978747.39,591317311557.89,594523453554.98,614165269035.46,631598806490.09,640839118401.83,641105364688.64,655265639101.87,654397617807.90,662554433652.81,674282414125.92,686316248228.53,702248639691.79,725095047263.01,765316958559.73,804304685787.01,843128716648.07,875010730777.98,897288509032.83,905626252315.67,896284791995.82,917645009098.86,942949015520.80,968036404655.45,1003878729729.41,1047979497287.63,1095038925601.92,1152484609387.48,1197811239501.96,1230523730745.39,1267216654327.77,1306789235708.80,1354513605581.53,1410085602559.84,1460914788659.92,1473875223827.73,1418409880841.96,1420722034063.00,1409152050946.11,1367449023146.16,1347820738370.52,1366473336621.79,1418879948438.72,1461890475184.29,1504164957709.71,1539527998175.21,1569996805427.39,
Estonia,EST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10074197508.29,9908736414.62,10357273391.24,10868505359.84,12286468804.95,12818509182.51,12766794868.62,14057073484.92,14897630702.95,15911025756.12,17114964029.37,18273211886.74,20007393926.60,21951864272.38,23614406436.67,22412682982.80,19177665818.19,19693608686.64,21159588085.68,21820792033.34,22114540881.36,22775174270.83,23195350085.62,23805751474.05,25174297012.70,26372885186.81,27516014591.50,
Ethiopia,ETH,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,8227603581.96,8302969570.96,8986719589.93,8730775888.12,7757787405.46,8507314752.24,9686371611.63,9735159432.13,9700011205.55,9964477334.02,9253264787.04,8450777235.36,9561448857.12,9866455689.21,10471023887.70,11772171512.26,12141100401.78,11721244257.53,12326311978.14,13074915711.79,14160304516.17,14374794288.77,14064103274.88,15972968197.14,17860775923.10,19795942246.21,22063798449.16,24444156129.47,26595865976.53,29933790334.34,33279878089.93,36157859258.97,39984181569.42,44085556179.42,48667131302.63,53258136694.14,58351845887.87,62329193945.76,67490899534.21,
European Union,EUU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,5779426020513.66,5990994322402.57,6277735329739.68,6656507458109.43,6862686050445.64,6818317506325.27,7152305062629.04,7358098359382.46,7583094687795.37,7874668099949.48,8037742488463.09,8078098749282.20,8144008212327.63,8261337751385.76,8466643950209.95,8665661422669.28,8889776306132.68,9114453086905.63,9494393157837.47,9866972480292.00,10199510898709.90,10384058452203.30,10503210327454.80,10443790809394.80,10720936689865.10,11006517610026.60,11215005274759.00,11513692611382.80,11861278166405.90,12212484090207.30,12689224222216.90,12966974470438.80,13112604072554.20,13234273394798.80,13578790889922.60,13840911388564.90,14324709272918.10,14776522408792.00,14871955860693.90,14228026069744.40,14540385611235.60,14807974993870.60,14697958135214.00,14689505389701.90,14921922956537.70,15273573050376.80,15586743165669.00,16011687164002.10,16355424606655.80,16604499064491.70,
Fragile and conflict affected situations,FCS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,277502162708.74,280432183095.08,301659174723.49,316741214647.77,337640755560.55,352276569011.08,352206502044.57,342124073838.13,357646020270.99,382022221160.61,424496841940.64,449207359643.31,458051642345.00,484063738783.11,513847151867.34,517682050418.46,556283482630.37,585740084847.91,589120844666.57,611961817602.86,621501138181.91,603745322829.58,593767781511.94,563623909812.80,566843157692.79,579955670856.82,603092694460.37,625169269022.88,652018640315.78,626267768071.60,690631064697.30,672720534801.64,710592816280.47,721234474874.09,718235670878.03,738502997028.88,762060559705.68,808026311246.29,847492293008.20,851256400811.54,879236510604.76,912973322641.47,913676987975.68,890605948361.25,1015097888949.51,1093329545129.28,1176074166174.49,1256728961232.76,1329579244685.41,1368447696751.67,1428485507661.74,1439448757158.16,1551857788517.79,1612936874831.12,1632891113839.49,1666061214465.32,1714351603236.45,1749154268381.69,1788796218732.83,1828457478041.18,
Finland,FIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,53950221263.77,58052957813.70,59784065397.80,61748031512.39,64982817363.70,68428763764.41,70052457220.08,71571775145.44,73220280673.42,80244512915.25,84144524612.64,86127743958.71,92790143299.34,99270447207.90,102483368664.73,104333088665.37,104692393900.61,104943143133.38,108007176501.76,115699368061.96,121934462008.40,123539664381.79,127379170911.14,131348471001.67,135601197915.86,140412831949.70,144281475826.02,149438784700.44,157235671469.67,165233870667.32,166342413937.98,156550943993.50,151393635119.08,150392370267.62,156353604769.74,162947914140.75,168923717257.19,179623742484.90,189425807839.04,197722002593.00,209137216966.51,214595170160.91,218258528285.80,222631777792.51,231519990336.08,237955368798.96,247538904110.03,260656003984.81,262699590885.34,241487608803.35,249181190476.37,255529156898.35,251958508578.34,249685796225.09,248774592178.19,250126829515.89,256906558260.02,264871647024.38,269189270719.15,271826199850.29,
Fiji,FJI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,697947700.15,722498582.85,748552619.71,796151373.90,834981911.45,812435170.77,812435170.77,920910120.03,993811405.48,1019614829.28,1149133555.67,1228297213.08,1320238657.84,1473556237.12,1511885643.85,1519901830.70,1561488825.99,1653679311.22,1684493995.50,1890420350.44,1860108274.25,1977852952.19,1859607286.40,1785964550.36,1935860992.12,1846550531.79,1989656498.54,1858040323.35,1875798634.26,2015332399.89,2132221733.89,2074651667.56,2201205458.91,2248091848.84,2362744524.33,2421813102.91,2538060142.27,2482222835.16,2514491743.22,2735766984.42,2689258989.02,2743044172.75,2830821561.97,2859129759.04,3010663627.82,3031738285.33,3087900748.11,3061633387.30,3093253759.97,3050380096.47,3140508835.95,3225464091.80,3270985530.41,3425841164.89,3617808668.10,3786536321.96,3881570259.08,4092174206.13,4236472838.34,4281517574.03,
France,FRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,594143057793.71,623732046615.73,666416962014.17,707959262572.59,755053417192.20,791760397176.44,833342363028.23,874352381687.00,913622247898.82,978575996358.28,1038354070711.21,1093560406401.60,1142895007224.38,1215406902952.72,1267680569947.79,1255512298279.03,1310211942483.68,1355601771312.14,1409534980874.47,1459573319724.29,1482616264577.32,1498465726445.81,1536008235544.52,1555068022655.86,1578607422753.16,1604224769621.25,1641719936403.63,1683779164563.15,1763643204322.97,1840253414782.07,1894061230987.33,1913914322953.93,1944524371770.68,1932299800963.61,1977870042741.46,2019537736657.34,2048073677341.30,2095922750942.73,2171138280554.68,2245421037201.37,2333523930934.59,2379814544584.44,2406838088087.14,2426650235214.38,2495318441311.06,2536821076703.02,2598956034037.37,2661973862802.15,2668760457244.10,2592078593347.73,2642609548930.36,2700554065740.26,2709010438737.90,2724623188645.21,2750675573688.30,2781288181597.05,2811756203338.30,2876185346921.69,2927751437251.72,2971919320779.93,
Faroe Islands,FRO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2320424601.27,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,204059968.48,206508198.46,211771892.90,219238994.33,227440564.75,244333351.58,254126271.48,274813814.78,273344876.79,292518557.08,283209529.84,266044377.42,273628014.59,277388863.07,290797573.82,297100909.13,298726044.19,303422361.34,294076488.23,300081139.48,299837907.83,294332328.26,287243355.96,290383210.90,296944100.00,306412384.61,300692217.68,289627442.31,282949282.99,296026870.64,298691646.56,306703111.92,307352260.10,,
Gabon,GAB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2187247770.69,2510235219.09,2697227952.14,2861554819.59,2991883007.07,3241206660.61,3387320404.89,3526713817.21,3615192044.52,3907404779.49,4246541810.48,4682183107.87,5213000834.14,5743811183.61,8011875372.58,9549363463.02,12951356470.69,11321804992.03,8599000778.65,8639794892.35,8860363426.50,9311828118.39,9023392343.02,9529445903.05,10245002686.44,10005991964.63,9925584039.95,8223739210.38,9280107562.16,10073121520.73,10596141891.24,11243831433.41,10896380665.30,11326412322.13,11746934243.94,12331208870.10,12778221236.43,13511482517.50,13981389394.62,12732484617.48,12492736210.55,12759485289.44,12727709938.93,13013743584.17,13103478949.70,13454154690.10,13076553296.63,13862206744.62,13403585248.08,13421054290.83,14372591916.48,15391860684.13,16200099127.69,17113573955.75,17852018586.54,18544480427.50,18932327518.47,19023157682.86,19182154180.12,19833217622.55,
United Kingdom,GBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,730143163140.63,749689964075.40,757958367028.42,794904168379.68,838891457503.12,856861993531.56,870341293099.66,894593132527.91,943268691296.34,961418094328.27,997674978556.41,1032640667160.57,1077267964337.10,1147547293652.78,1119037583025.71,1102546891238.91,1134633940223.20,1162520411502.93,1211395798121.37,1256811227751.06,1231280769263.84,1221581430996.50,1245950651793.20,1298552898501.59,1328018429210.28,1383096864745.00,1426669126652.62,1503605659270.80,1589798555002.44,1630777246572.54,1642743164202.02,1624621709108.16,1631137775244.89,1671750348383.74,1736046020146.98,1779996976908.10,1824346191893.82,1894671635328.74,1963729638937.01,2031050676959.34,2100867467607.30,2163354906535.37,2213638870146.23,2286387401482.14,2340665128141.43,2415091934236.32,2482432535772.49,2542769379516.94,2535620292133.23,2427911661952.04,2475244321361.11,2513366731633.23,2550537514107.23,2605105899522.32,2673033408186.23,2735997359822.44,2788478032878.88,2841238185458.80,2879331250460.18,2919890722673.69,
Georgia,GEO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,7345028490.16,7898522755.64,8392180391.81,8766164048.26,9185024491.63,10292014320.59,10546323420.42,10845509307.18,11548597814.04,12565832194.25,13493309395.07,14316072602.76,15303387730.89,16440295946.61,17652002653.13,18459805297.33,19432161448.40,19821103649.23,20673785099.47,21795735491.92,22872805636.12,21002890670.99,21272156728.77,22453943750.52,20838337164.12,17756716790.48,14010049430.51,7719537283.29,5457712730.74,4890110924.09,5017253661.00,5579186163.95,6166063064.58,6357513325.48,6539926723.90,6660152892.33,6980203388.88,7362288335.30,8176463446.11,8650248330.81,9479770296.81,10372742916.46,11677525388.54,11959954721.43,11523354934.64,12243505582.67,13149524995.79,13987019335.02,14493532014.78,15135874457.88,15593311972.81,16046522039.07,16823591432.83,17642889362.63,18549171643.57,
Ghana,GHA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7011622290.37,7252098077.86,7550098290.15,7882753672.93,8056909517.97,8167208518.19,7819425064.16,8059900851.65,8089630628.44,8575507997.90,9409345167.26,9900148331.19,9653866756.59,9932340671.23,10612955987.51,9293592670.89,8965511860.39,9169397215.03,9946589417.83,9696438520.85,9742176227.93,9400901272.60,8750015733.11,8350687983.33,9072819526.93,9534772773.11,10030500929.95,10511453306.50,11103055638.28,11667742913.89,12056140826.57,12692925251.87,13185337014.94,13824825935.19,14281045164.62,14868341569.18,15552651204.67,16205296043.42,16967008294.82,17713556131.49,18368957715.43,19103716042.16,19963383183.42,21001479123.73,22177561952.43,23486038976.14,24989124920.74,26075356991.75,28461199738.58,29839998859.51,32197272797.20,36720063512.62,40132381684.08,43067072130.76,44314914204.60,45280184654.58,46841351687.55,50655852124.96,53828671662.41,57315905531.19,
Gibraltar,GIB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,2888984393.65,2984319111.89,3172573444.08,3299586660.91,3442262858.74,3532223748.17,3647760925.51,3831759259.13,3983883899.22,4167448250.05,4353382082.86,4578957079.44,4745819827.05,4926730670.33,5050049722.72,5234798038.52,5505154913.52,5573892347.14,5704327966.94,5875302223.92,5944639041.80,6350507752.14,6612974841.35,6538734817.75,6853467857.61,7238091820.01,7666245806.89,7968731750.76,8263299201.63,8579446615.58,9507604079.66,10490511731.34,11138944836.70,11760160326.34,
"Gambia, The",GMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,289673615.69,289673615.69,317413176.70,325143847.25,345152700.75,344925324.39,345759025.39,377742873.66,399949597.60,449517067.35,482562081.69,499160171.51,530689355.77,523640829.09,556473525.93,574958986.66,570562950.06,632658615.49,655024725.40,649704191.04,676284049.08,692882308.94,723901450.70,766580666.86,793862348.05,818527962.58,846183475.10,871671379.19,873016768.74,880715451.76,900298561.77,944413183.29,977467632.44,1040025551.64,1097226959.23,1160866125.53,1123137974.71,1200297549.33,1284918526.56,1254700720.30,1247729841.77,1285701374.05,1366133637.46,1457196339.41,1543292392.55,1417815865.37,1492131665.74,1534997158.54,1513393877.23,1574808517.72,1605412711.09,1682835525.09,1793011213.96,1900147297.70,
Guinea-Bissau,GNB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,347018854.00,333447059.55,354703845.75,358640678.16,374991971.17,404412282.46,424404222.89,393974143.15,445687360.09,454575009.46,382058242.40,451468781.14,470430840.77,454444248.64,495840588.60,516499751.50,512399530.49,527259116.91,551513036.22,585155331.55,620849806.70,652513146.98,659690791.41,673544298.03,695097715.70,725682015.25,809861128.99,862502102.37,620139186.44,626498945.78,660498964.43,674956671.27,668307149.84,672106543.99,690666107.48,720130606.91,736761000.67,760801183.94,785173961.94,811626276.10,849050127.50,917693960.14,901976771.59,931344271.77,940327653.07,998008131.23,1060511440.73,1123284986.05,1165969815.50,1219605523.55,
Equatorial Guinea,GNQ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,164984420.17,174503065.14,178345057.15,187270134.35,189164150.17,213576122.10,208598610.21,217853582.68,223638166.48,220889255.16,217004776.05,214786468.86,289414714.85,321346456.90,374911169.32,440469125.15,733733456.44,1834135265.17,2270191429.69,2852813708.75,3372418920.24,5509853830.70,6582227537.39,7500793866.63,10351000040.01,12084658046.37,13015770991.88,15004855942.36,17675586626.85,17913032731.25,16314442183.35,17378783932.03,18823459968.43,18045449003.12,18120349580.90,16469578277.77,15017551540.42,14166431362.87,13265964945.25,12526213820.51,
Greece,GRC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,52154839308.32,59041281465.29,59256670281.97,66275544464.91,72511858889.33,80319943472.48,85536324086.47,90385793549.31,96896932042.56,108101770878.89,117755967345.28,126989421094.73,139891738289.94,151212307384.99,141476895307.05,150484458469.08,160795500110.37,165524498488.94,177519832682.63,183346175954.48,184587669908.32,181719692100.83,179661448454.00,177723579943.90,181296855381.10,185846602463.21,186808656206.21,182588903661.83,190418063236.38,197653949631.08,197653949631.08,203781222047.14,205207690611.13,201924367638.67,205962855041.14,210287497773.57,216306197040.39,226005797542.76,234808508154.79,242023226599.92,251509982262.82,261901399075.40,272175455237.79,287946747015.98,302519710603.38,304332233490.86,321534411122.34,332060633950.97,330947657768.00,316714480449.88,299361576558.22,272022398152.03,252163419403.19,243989731144.56,245794711396.00,244718538732.08,244251243064.24,247927466910.09,252723303641.31,257451427287.26,
Grenada,GRD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,265671122.38,279861685.36,295539770.74,293959271.19,298469157.58,310778806.57,322068079.42,333560966.89,353506939.26,378939196.42,413412905.77,425678005.55,441716406.82,459440771.93,465806534.30,461841827.78,452795198.09,460463538.54,470268995.17,491140636.97,515773769.14,576395254.53,616157088.23,646274551.79,633194600.88,654959547.88,716944745.47,712302884.45,806847301.24,774632469.58,822066708.87,829856141.35,774975419.94,771013259.26,776911332.00,767936889.43,785994301.61,843718324.58,898080308.94,931629123.87,973018986.29,1013313189.66,1044992572.01,
Greenland,GRL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,726460342.64,821342248.11,872078805.65,931432567.57,984582475.67,990945242.84,1049997736.06,1142631846.78,1211380773.69,1270261116.79,1380469050.91,1389653029.38,1328235078.63,1374155043.15,1302979095.73,1350621066.75,1446479002.93,1526264934.67,1611790880.04,1719128819.38,1517654950.35,1515932949.27,1438443004.21,1366119059.05,1447053004.04,1501008943.65,1523968937.25,1546354919.01,1666320851.34,1689280827.15,1809246741.70,1832206717.52,1814412741.59,1894792055.62,2025657438.52,2126686936.58,2244839174.27,2297647623.62,2439323625.11,2460447004.85,2503156060.53,2490727405.27,2525452961.36,2492665493.15,2610871072.70,2544833840.08,2663981792.64,2676463789.76,2762593126.01,,
Guatemala,GTM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6155035023.42,6419610333.22,6646639933.77,7280798769.67,7618117625.69,7950402342.69,8388636787.37,8733592263.96,9499182023.33,9949149632.97,10517035513.11,11104280962.08,11918563617.13,12726980042.00,13538328825.56,13802324995.60,14821939405.12,15979417363.07,16777859283.86,17568676313.60,18229254706.68,18347172210.41,17699500700.81,17244253357.60,17329905175.78,17224307312.89,17248946615.29,17860246403.58,18555436323.56,19287001011.19,19885392403.18,20612849516.98,21610169022.42,22458828881.47,23364759978.48,24520976227.01,25246252731.12,26348021900.50,27663717706.77,28727958127.77,29764712426.81,30458996623.87,31636732106.30,32437391854.87,33459844956.99,34550673405.37,36409422518.69,38704692062.29,39974623912.54,40184907610.15,41338008612.77,43058516760.83,44337293310.62,45976702905.28,48019897501.47,49984953618.06,51323451983.32,52875180980.11,54575068474.68,56674024436.66,
Guam,GUM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4357462610.12,4397577340.71,4680386191.35,4845859455.03,4660328826.06,4698437820.12,4779670149.56,4794713173.53,4895000000.00,4901017209.59,5000301167.79,5091562179.88,5179814587.17,5203883425.53,5218926449.50,5231963736.94,5217923581.23,,
Guyana,GUY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,971259791.74,1016807255.78,1028042221.60,901812440.71,1004260880.51,1110120208.34,1168215839.40,1218608252.87,1231096886.00,1317204562.33,1373257634.68,1416005096.56,1369026707.02,1386067247.39,1492833789.06,1619471200.53,1644361068.45,1600971647.40,1572055077.26,1543196920.99,1569954253.86,1593443374.37,1383266050.29,1289309271.22,1224473287.71,1253856574.73,1242564314.38,1253739895.51,1207432597.47,1148067161.43,1112850377.34,1180265363.93,1271829002.91,1375802365.46,1493191645.39,1568320784.87,1693088819.92,1797732978.57,1767547163.30,1819869242.62,1795049794.83,1835968343.75,1856763016.26,1845024088.79,1873868311.86,1837309935.95,1931556758.01,2067145098.13,2108005260.81,2182884943.88,2273225041.96,2391343162.21,2517520534.28,2643842790.30,2746906212.24,2830820476.05,2926027086.74,2987473754.79,3109960225.05,3256000589.82,
High income,HIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9058623802033.43,9492095542759.88,10044246919089.00,10593845184484.70,11285901987276.00,11903916948599.10,12620774748586.80,13214600959057.70,14048021913375.40,14866830521579.30,15264800875051.80,15869261301548.20,16757790909830.90,17818906822702.20,18033196455139.90,18015456724444.80,18910518819516.80,19643445756960.90,20451710872367.10,21297929737926.20,21615322075048.90,22042264601933.90,22029856616342.40,22625580338636.60,23653613750990.90,24500366560614.40,25294040351005.60,26180327659504.80,27442036057055.30,28511597370695.90,29409737904739.50,29840672445826.40,30447769430633.40,30813716367416.30,31795720879814.80,32709966891092.20,33681490063759.60,34800862729549.60,35745584307826.20,36908560470696.40,38395924304799.30,38979579822258.30,39579288533906.00,40447943007531.50,41800673558697.80,43002093342217.30,44357687001235.80,45606608755572.20,45798581320958.00,44277157115085.30,45581239281131.10,46431067968847.10,47029635086176.00,47715172323455.00,48683183766647.60,49821541468725.30,50674674007253.50,51880627544947.20,53021403167919.20,53912337250270.30,
"Hong Kong SAR, China",HKG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,10710341842.90,12240993100.54,14170568826.73,15393171115.78,17647031108.69,17963724846.41,18251743252.35,18871847302.04,21012587328.04,22947117982.88,24620618779.34,27233342115.52,30577497260.05,31315992477.34,31470016961.63,36556936479.74,40843476884.42,44217467024.88,49327579826.05,54313713986.89,59343599113.49,61094164864.09,64745736433.12,71203378979.81,71742411962.82,79674303919.70,90349434141.97,98039588835.01,100271942329.08,104112960851.07,110049387073.09,116910909016.98,124160707604.01,131655089903.27,134780279370.96,140519878959.05,147685970879.06,138998083318.58,142482346977.57,153401428367.97,154261793745.31,156817377265.96,161610163785.33,175670353669.51,188649104019.24,201916083622.93,214969368750.48,219543822137.08,214145058385.89,228637697575.04,239645862257.17,243720500393.94,251279613037.72,258220940960.12,264386769836.36,270122574159.95,280362935748.94,288385703205.80,284958895634.38,
Honduras,HND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2234326591.96,2275788081.62,2406983760.73,2493164290.85,2628210163.99,2865725629.36,3019725204.59,3200230572.89,3411387650.34,3433747210.21,3558279639.32,3700433039.25,3913663272.95,4221662800.00,4169835905.72,4258681838.90,4705872947.06,5194525574.60,5504441972.81,5813237132.25,5848079004.55,5776613430.92,5656768290.98,5708001295.48,6069163419.44,6410628806.76,6752364967.25,7200610990.86,7326336093.03,7526187473.77,7736299733.47,7479508084.78,7933790060.59,8449146706.16,8467050743.63,8991102301.20,9159305711.61,9580458196.18,9924418971.11,9851409875.22,10569704556.92,10857538040.41,11265166701.86,11777398118.37,12511401250.00,13268415996.71,14139785190.68,15014801358.96,15650167709.79,15269613868.51,15839344591.98,16446892853.43,17125933703.71,17604014377.07,18142359318.89,18839040425.36,19572439031.35,20520315403.82,21278895971.03,21843374258.67,
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,104497329401.98,104494811847.64,111764386376.74,115165929640.64,119025910905.03,123943159629.30,127008595041.25,129409299358.70,135010039310.22,140970890590.52,147375382552.50,153550049939.93,156115795658.33,160542858411.48,169725236267.23,173294722586.10,180348582606.67,187085360243.79,191490707457.38,192500079094.87,192744905618.53,199634088566.13,201804350793.01,203114558735.38,205598589347.07,209201167860.78,215792475450.41,222700297833.13,225351485136.01,230259078395.15,229308820132.30,230952377711.42,229852832850.13,231473426611.19,231604444541.55,243245457795.49,255629465513.79,266314446032.01,275794259092.59,284538134809.10,292153726365.19,304703508981.87,315719468094.74,330077204162.08,348275542561.38,369168662893.37,392168351030.08,417217316940.86,442374270314.01,461390508996.12,486357214101.94,512311829633.89,540134019780.93,571022315390.45,602559378862.42,632333371544.00,661313732437.88,695061151963.54,723950566279.10,753383064851.59,
Croatia,HRV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39586381256.79,41895813844.27,44724934248.79,45620767078.56,45247590712.63,46731215609.66,48295168596.69,50765955869.30,53629303025.21,55860503038.08,58270345738.06,61184334515.93,64406538682.60,65539863256.72,60716510704.83,59807930156.42,59622651670.57,58288506871.46,57968766148.00,57908520080.50,59319849696.53,61386377124.91,63313378153.48,65019476934.55,66928491456.01,
Haiti,HTI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3840049499.32,3727460004.87,4021466241.67,3945348228.21,3880354243.42,3964239658.45,3941414089.76,3857947307.41,3980692427.22,4132434164.96,4159342663.24,4428883894.09,4472158862.35,4684824420.63,4955602079.15,5011241324.05,5434131732.41,5635637294.60,5985546323.64,6438078848.84,6912867071.99,6715663041.64,6476333920.77,6535150784.77,6554816166.77,6594383088.47,6561575716.82,6509499856.44,6522546641.16,6332517176.00,6398256480.68,6518578556.01,6172446407.45,5837511194.98,5139891871.86,5648623334.99,5882520023.37,6041625360.90,6173443980.80,6340759622.92,6395927988.97,6329130549.78,6313215040.39,6336182533.44,6112965903.49,6223305629.96,6363281554.16,6576023788.77,6631521784.71,6835988038.28,6622541528.57,6988353505.00,7190473472.45,7495898899.39,7704007550.80,7798330009.30,7911617141.05,8004442565.81,8123218871.20,8047277334.10,
Hungary,HUN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91882593148.75,89067144788.64,88554021381.49,91163845257.79,92521753957.41,92598006818.61,95508477116.23,99233310109.20,102280792309.49,106862145054.19,111215808565.06,116488860191.13,121246878911.05,127094435738.79,132487847963.75,137828450764.33,138162240642.64,139624400124.85,130270187025.75,131135561228.37,133521021940.18,131555874425.41,134138295255.42,139765507284.05,145140270520.20,148333354673.73,154745522280.42,162628263153.83,170642246141.68,
IBRD only,IBD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2102554797381.63,2155838714806.23,2235611959063.30,2340903176208.34,2523930076586.88,2664143784956.01,2796827307864.29,2924586397485.69,3125224476329.33,3356301332798.83,3606755370358.70,3835384921844.12,4095294323877.00,4403131330074.83,4659569237714.74,4860439522913.49,5188172231172.02,5406694078026.66,5579197788990.44,5812698694381.13,6048367546401.94,6165986548548.62,6328246285091.29,6403219852982.56,6690842783626.33,6979318203044.05,7276497433841.98,7624325975055.00,7908579698333.96,8134439656730.23,8297922039393.34,8379339850769.95,8453547121627.72,8705662666900.06,8934693286655.34,9267671189893.55,9722092152774.46,10206419158187.30,10411984504741.30,10741121329504.10,11344788024542.10,11716826729199.90,12198872704287.00,12849671898623.70,13838983216117.50,14793710199054.10,15965032106275.60,17318663747654.70,18280566433135.20,18650024932419.00,20012917006337.50,21213467341345.40,22286886763828.40,23395589092917.80,24405996870962.80,25360590533726.20,26457126711437.00,27769014332499.00,29060908318479.20,30202900116321.60,
